ID          SKU         ModelID     category             title                           brand       releaseDate  URL                                                                                            
838764      977694      ROCCD0005   Music                Breathing Bullets               MGM         2016-08-26   https://www.jbhifi.com.au/music/browse/blues-rock/breathing-bullets/977694/                    
839105      977691      4795857     Music                You Can't Catch A Fish From A   UMA SBT     2016-08-26   https://www.jbhifi.com.au/music/browse/folk-bluegrass-americana-country/you-cant-catch-a-fish-f
839179      977843      SFR0052     Music                Live As One                     UMA SBT     2016-08-26   https://www.jbhifi.com.au/music/browse/country/live-as-one/977843/                             
839379      982246      5700679     Music                Taasha Coates & Her Melancholy  UMA SBT     2016-08-26   https://www.jbhifi.com.au/music/browse/alt-country-country-folk/taasha-coates-her-melancholy-sw
839977      982203      5700200     Music                Spark                           UMA SBT     2016-08-26   https://www.jbhifi.com.au/music/browse/country/spark/982203/                                   
840015      982290      5419731382  Music                Ain't No Little Girl Ep         WARNER      2016-08-26   https://www.jbhifi.com.au/music/browse/country/aint-no-little-girl-ep/982290/                  
837245      971883      3002517     Music                Bury Me In My Boots             UMA SBT     2016-08-19   https://www.jbhifi.com.au/music/browse/country-rock/bury-me-in-my-boots/971883/                
837728      972212      8898535124  Music                Pure & Simple                   SONY MUSIC  2016-08-19   https://www.jbhifi.com.au/music/browse/country/pure-simple/972212/                             
838763      977677      KB003       Music                Victim Or The Heroine           MGM         2016-08-19   https://www.jbhifi.com.au/music/browse/country/victim-or-the-heroine/977677/                   
839140      977823      5419724752  Music                John Williamson: His Favourite  WARNER      2016-08-19   https://www.jbhifi.com.au/music/browse/country/john-williamson-his-favourite-collection/977823/
839211      977828      3002508     Music                Kinda Don't Care                UMA SBT     2016-08-19   https://www.jbhifi.com.au/music/browse/country/kinda-dont-care/977828/                         
839560      982214      8887504194  Music                Days Of Gold (Deluxe Edition)   SONY MUSIC  2016-08-19   https://www.jbhifi.com.au/music/browse/country/days-of-gold-deluxe-edition/982214/             
839124      977803      MOVLP1642   Music                In Step (Vinyl) (Reissue)       SONY        2016-08-12   https://www.jbhifi.com.au/music/Whats-Hot/blues/in-step-vinyl-reissue/977803/                  
839158      977787      8898532858  Music                Dylan Scott                     SONY MUSIC  2016-08-12   https://www.jbhifi.com.au/music/browse/country/dylan-scott/977787/                             
839159      977778      8898535463  Music                Men Of Country 2016             SONY MUSIC  2016-08-12   https://www.jbhifi.com.au/music/browse/country/men-of-country-2016/977778/                     
839180      977847      5372351     Music                Beaut Ute Anthems 2016          UMA SBT     2016-08-12   https://www.jbhifi.com.au/music/browse/country/beaut-ute-anthems-2016/977847/                  
840482      982473      RUF1234     Music                Take Me High                    ONLY BLUES  2016-08-10   https://www.jbhifi.com.au/music/browse/blues/take-me-high/982473/                              
840483      982469      GRACD19J2   Music                Another Mile- Another Minute    ONLY BLUES  2016-08-10   https://www.jbhifi.com.au/music/browse/blues/another-mile-another-minute/982469/               
830902      948721      8898530669  Music                Very Best Of The Highwaymen- T  SONY MUSIC  2016-08-05   https://www.jbhifi.com.au/music/browse/country/very-best-of-the-highwaymen-the/948721/         
836039      969515      0602547873  Music                Fighter                         UMA SBT     2016-08-05   https://www.jbhifi.com.au/music/browse/country/fighter/969515/                                 
838514      977482      8872540639  Music                Genuine: The Alan Jackson Stor  SONY MUSIC  2016-08-05   https://www.jbhifi.com.au/music/browse/country/genuine-the-alan-jackson-story/977482/          
838728      977721      PRD74902    Music                Tel-Star Sessions- The          WARNER      2016-08-05   https://www.jbhifi.com.au/music/browse/rock-blues/tel-star-sessions-the/977721/                
839310      982060      CD-YEP-243  Music                Thousand Mile Night             MGM         2016-08-05   https://www.jbhifi.com.au/music/browse/americana-country/thousand-mile-night/982060/           
839444      982125      BS12CD      Music                Heathen Songbook                ROCKET LOC  2016-08-05   https://www.jbhifi.com.au/music/browse/blues-rock/heathen-songbook/982125/                     
836444      969633      8887507015  Music                American Love                   SONY MUSIC  2016-07-29   https://www.jbhifi.com.au/music/browse/country/american-love/969633/                           
836754      971933      4791970     Music                Love Remains                    UMA SBT     2016-07-29   https://www.jbhifi.com.au/music/browse/country/love-remains/971933/                            
838139      977364      LITA146CD-  Music                Heartworn Highways - Ost        WARNER/INE  2016-07-29   https://www.jbhifi.com.au/music/browse/country-soundtrack/heartworn-highways-ost/977364/       
838204      977475      702265      Music                Midwest Farmer's Daughter       WARNER      2016-07-29   https://www.jbhifi.com.au/music/browse/country-alt-country/midwest-farmers-daughter/977475/    
838339      977548      7559794817  Music                Wireless Ep- The                WARNER      2016-07-29   https://www.jbhifi.com.au/music/browse/alternative-country-alternative-folk-singer-songwriter/w
839098      977687      OOTB001201  Music                Back In Blue: A Blues Tribute   ONLY BLUES  2016-07-25   https://www.jbhifi.com.au/music/browse/blues-rock/back-in-blue-a-blues-tribute-to-ac-dc/977687/
835517      969247      4796180     Music                Desert Water                    UMA SBT     2016-07-22   https://www.jbhifi.com.au/music/browse/country/desert-water/969247/                            
836807      971846      MRLL57      Music                A Picture Of Me (Without You)   MGM         2016-07-15   https://www.jbhifi.com.au/music/browse/country/a-picture-of-me-without-you-nothing-ever-hurt-me
837161      971958      4788793     Music                Prime Movers                    UMA SBT     2016-07-15   https://www.jbhifi.com.au/music/browse/country/prime-movers/971958/                            
837165      971946      4796755     Music                We're All Somebody From Somewh  UMA SBT     2016-07-15   https://www.jbhifi.com.au/music/browse/country-rock-pop/were-all-somebody-from-somewhere/971946
837473      972250      8898535465  Music                Changing Lanes                  SONY MUSIC  2016-07-15   https://www.jbhifi.com.au/music/browse/country-folk-easy-listening/changing-lanes/972250/      
837613      972239      9362491940  Music                Obsessed                        WARNER      2016-07-15   https://www.jbhifi.com.au/music/browse/country/obsessed/972239/                                
837887      972192      PUT360      Music                Putumayo Blues Party            SELECT      2016-07-15   https://www.jbhifi.com.au/music/browse/blues/putumayo-blues-party/972192/                      
838111      972329      MRRCD027    Music                These American Blues (Import)   MGM         2016-07-15   https://www.jbhifi.com.au/music/browse/country-americana-singer-songwriter/these-american-blues
827680      935927      AVJO2732    Music                Answer To No One: The Colt For  ROCKET IMP  2016-07-13   https://www.jbhifi.com.au/music/browse/country/answer-to-no-one-the-colt-ford-classics/935927/ 
780124      543223      AL4718      Music                Crawfish Fiesta (180gm Vinyl)   ROCKET IMP  2016-07-08   https://www.jbhifi.com.au/music/Whats-Hot/blues/crawfish-fiesta-180gm-vinyl/543223/            
821549      838412      1116461     Music                B.B King: Live At The Regal (V  UMA         2016-07-08   https://www.jbhifi.com.au/music/Whats-Hot/blues/b-b-king-live-at-the-regal-vinyl/838412/       
835734      969315      8898534341  Music                Missy Ep                        SONY MUSIC  2016-07-08   https://www.jbhifi.com.au/music/browse/country/missy-ep/969315/                                
835888      969552      EAGCD650    Music                Flux                            UMA SBT     2016-07-08   https://www.jbhifi.com.au/music/browse/rock-blues/flux/969552/                                 
836713      972041      4782449     Music                Ripcord (Vinyl)                 UMA         2016-07-08   https://www.jbhifi.com.au/music/Whats-Hot/country/ripcord-vinyl/972041/                        
836756      972018      MVD8128A    Music                Live In Sweden 1987             MGM         2016-07-08   https://www.jbhifi.com.au/music/browse/blues/live-in-sweden-1987/972018/                       
836762      972014      PRMCD6196   Music                Essential Recordings- The - Je  MGM         2016-07-08   https://www.jbhifi.com.au/music/browse/country/essential-recordings-the-jean-shepard/972014/   
836776      972038      BT3120      Music                Texas Blues: The Absolutely Es  MGM         2016-07-08   https://www.jbhifi.com.au/music/browse/blues/texas-blues-the-absolutely-essential-collection/97
849998      332175      4796969     Music                Year 1917- The: Music In Turbu  UMA SBT     2017-01-27   https://www.jbhifi.com.au/music/browse/classical/year-1917-the-music-in-turbulent-times/332175/
851037      332344      5733404     Music                Sing And Learn: A Collection O  UMA SBT     2017-01-20   https://www.jbhifi.com.au/music/browse/childrens/sing-and-learn-a-collection-of-playful-educati
850010      322205      4830525     Music                Phase Four Stereo Crossover Co  UMA         2017-01-13   https://www.jbhifi.com.au/music/browse/classical/phase-four-stereo-crossover-collection-box-set
851397      332551      8730226     Music                Frozen - Ost (Deluxe Edition)   UMA SBT     2017-01-13   https://www.jbhifi.com.au/music/browse/soundtrack/frozen-ost-deluxe-edition-reissue/332551/    
849035      328600      5375048     Music                Red Dog: True Blue - Ost (Delu  UMA SBT     2016-12-16   https://www.jbhifi.com.au/music/browse/soundtrack/red-dog-true-blue-ost-deluxe-edition-calendar
849001      328592      MOVATM127   Music                Music Of DC Comics- The: Volum  SONY        2016-12-09   https://www.jbhifi.com.au/music/Whats-Hot/soundtrack/music-of-dc-comics-the-volume-2-180gm-viny
849014      328773      8898539525  Music                Hairspray Live! - Otv (Origina  SONY MUSIC  2016-12-09   https://www.jbhifi.com.au/music/browse/soundtrack/hairspray-live-otv-original-soundtrack-of-the
849306      328996      SNDWCD087   Music                Doing It In Lagos: Boogie- Pop  ROCKET LOC  2016-12-09   https://www.jbhifi.com.au/music/browse/african-world-music-disco-funk/doing-it-in-lagos-boogie-
849307      328992      SGRCD2023   Music                Curiosities From The San Franc  ROCKET LOC  2016-12-09   https://www.jbhifi.com.au/music/browse/rock/curiosities-from-the-san-francisco-underground-65-7
848676      327324      8887514320  Music                Legacy Of... Disco- The (Vinyl  SONY        2016-12-02   https://www.jbhifi.com.au/music/Whats-Hot/disco-funk-soul/legacy-of-disco-the-vinyl/327324/    
848678      327316      8887514321  Music                Legacy Of... Funk- The (Vinyl)  SONY        2016-12-02   https://www.jbhifi.com.au/music/Whats-Hot/funk/legacy-of-funk-the-vinyl/327316/                
848679      327320      8887514326  Music                Legacy Of... Soul- The (Vinyl)  SONY        2016-12-02   https://www.jbhifi.com.au/music/Whats-Hot/soul/legacy-of-soul-the-vinyl/327320/                
847956      326823      5711894     Music                Jazz Loves Disney               UMA SBT     2016-11-25   https://www.jbhifi.com.au/music/browse/jazz/jazz-loves-disney/326823/                          
848157      327037      8898537373  Music                Your Summer Mix Tape 2017       SONY MUSIC  2016-11-25   https://www.jbhifi.com.au/music/browse/pop/your-summer-mix-tape-2017/327037/                   
848165      327081      8898538034  Music                Edge Of Seventeen- The - Ost    SONY MUSIC  2016-11-25   https://www.jbhifi.com.au/music/browse/soundtrack/edge-of-seventeen-the-ost/327081/            
848327      327223      4796555     Music                Complete Chopin- The: Deluxe E  UMA         2016-11-25   https://www.jbhifi.com.au/music/browse/classical/complete-chopin-the-deluxe-edition-box-set/327
848406      327196      SJRLP355    Music                New Orleans Funk 4: Voodoo Fir  WARNER/INE  2016-11-25   https://www.jbhifi.com.au/music/Whats-Hot/funk-soul/new-orleans-funk-4-voodoo-fire-in-new-orlea
848425      327192      SJRCD355    Music                New Orleans Funk 4: Voodoo Fir  WARNER/INE  2016-11-25   https://www.jbhifi.com.au/music/browse/funk-soul/new-orleans-funk-4-voodoo-fire-in-new-orleans-
848439      327261      7567866452  Music                Suicide Squad: The Album - Ost  WARNER      2016-11-25   https://www.jbhifi.com.au/music/Whats-Hot/soundtrack/suicide-squad-the-album-ost-vinyl/327261/ 
847836      326834      8734913     Music                Moana - Ost                     UMA SBT     2016-11-18   https://www.jbhifi.com.au/music/browse/soundtrack/moana-ost/326834/                            
847837      326847      8898539071  Music                So Fresh: Greatest Hits Of The  SONY MUSIC  2016-11-18   https://www.jbhifi.com.au/music/browse/pop/so-fresh-greatest-hits-of-the-90s/326847/           
845521      320088      5715568     Music                Recovery (Deluxe Edition)       UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/alternative/recovery-deluxe-edition/320088/             
845875      320077      FEST601044  Music                A Life In The Sun               WARNER      2016-11-11   https://www.jbhifi.com.au/music/browse/surf-rock/a-life-in-the-sun/320077/                     
846346      320336      4830458     Music                Shaping The Century (1900-1950  UMA         2016-11-11   https://www.jbhifi.com.au/music/browse/classical/shaping-the-century-1900-1950-vol-1-box-set/32
847391      322986      5725979     Music                ABC For Kids Christmas Volume   UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/christmas-childrens/abc-for-kids-christmas-volume-3/3229
847397      323181      0600753745  Music                NOW Xmas 2016                   UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/christmas-pop/now-xmas-2016/323181/                     
847400      323018      4814664     Music                Handel: Messiah (1000 Years Of  UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/classical/handel-messiah-1000-years-of-classical-music-v
847429      323026      4814657     Music                Haydn Arias (1000 Years Of Cla  UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/classical/haydn-arias-1000-years-of-classical-music-vol-
847430      323030      4814661     Music                Ravel: Mother Goose Suite / Bo  UMA SBT     2016-11-11   https://www.jbhifi.com.au/music/browse/classical/ravel-mother-goose-suite-bolero-1000-years-of-
847546      323234      9029591996  Music                Trainspotting - Ost (20th Anni  WARNER      2016-11-11   https://www.jbhifi.com.au/music/browse/soundtrack/trainspotting-ost-20th-anniversary-edition/32
845522      320093      5715567     Music                Recovery                        UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/alternative/recovery/320093/                            
846329      320283      4796545     Music                Mozart - The Christmas Album    UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/classical/mozart-the-christmas-album/320283/            
846664      322945      5374504     Music                Teen Dance Party                UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/pop/teen-dance-party/322945/                            
846680      322965      4831010     Music                Mozart: The Singles Collection  UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/classical/mozart-the-singles-collection/322965/         
846692      322782      4814679     Music                Nude- The: Beauty- Truth- Desi  UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/classical/nude-the-beauty-truth-desire-drama/322782/    
846697      322778      4814683     Music                Jazztrack: Celebrating 40 Year  UMA SBT     2016-11-04   https://www.jbhifi.com.au/music/browse/jazz/jazztrack-celebrating-40-years/322778/             
847218      323088      5419732832  Music                Hits Of The 00s                 WARNER      2016-11-04   https://www.jbhifi.com.au/music/browse/rock-pop/hits-of-the-00s/323088/                        
847219      323084      5419732822  Music                Hits Of The 90s                 WARNER      2016-11-04   https://www.jbhifi.com.au/music/browse/rock-pop/hits-of-the-90s/323084/                        
847221      323072      5419732122  Music                60 Hits Of The '60s (Plus 20 G  WARNER      2016-11-04   https://www.jbhifi.com.au/music/browse/rock-pop/60-hits-of-the-60s-plus-20-great-covers-of-othe
847223      323076      5419732392  Music                70 Hits Of The 70s              WARNER      2016-11-04   https://www.jbhifi.com.au/music/browse/rock-pop/70-hits-of-the-70s/323076/                     
847234      323108      9029591869  Music                12 Inch Dance 80s Synth Pop (V  WARNER      2016-11-04   https://www.jbhifi.com.au/music/Whats-Hot/pop/12-inch-dance-80s-synth-pop-vinyl/323108/        
847235      323104      9029591868  Music                12 Inch Dance 80s Groove (Viny  WARNER      2016-11-04   https://www.jbhifi.com.au/music/Whats-Hot/pop/12-inch-dance-80s-groove-vinyl/323104/           
847336      323113      CDCHD1483   Music                Let It Be - Black America Sing  ROCKET LOC  2016-10-30   https://www.jbhifi.com.au/music/browse/soul-pop/let-it-be-black-america-sings-lennon-mccartney/
846831      323119      NUM055CD    Music                Bobo Yeye: Belle Epoque In Upp  ROCKET LOC  2016-10-28   https://www.jbhifi.com.au/music/browse/world-music/bobo-yeye-belle-epoque-in-upper-volta/323119
838730      977697      8898534162  Music                Trolls - Ost (Vinyl)            SONY        2016-10-21   https://www.jbhifi.com.au/music/Whats-Hot/soundtrack/trolls-ost-vinyl/977697/                  
845335      316016      4814619     Music                SIPCA: Encore! – Recorded li  UMA SBT     2016-10-21   https://www.jbhifi.com.au/music/browse/classical/sipca-encore-recorded-live-at-the-sydney-inter
845652      320076      4814576     Music                Frederick Septimus Kelly: A Ra  UMA SBT     2016-10-21   https://www.jbhifi.com.au/music/browse/classical/frederick-septimus-kelly-a-race-against-time/3
845898      320146      8898537010  Music                Ultimate... 2000s               SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/pop/ultimate-2000s/320146/                              
845899      320127      8898537116  Music                Now Vol 2 2016                  SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/pop/now-vol-2-2016/320127/                              
845900      319930      8898537008  Music                Ultimate... 80s Dance Party     SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/pop/ultimate-80s-dance-party/319930/                    
845903      320123      8898537372  Music                V8 Supercars - Party Anthems 2  SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/rock-pop/v8-supercars-party-anthems-2016/320123/        
845905      319934      8898532227  Music                Ultimate... Summer              SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/pop/ultimate-summer/319934/                             
845906      320119      8898532966  Music                Divas                           SONY MUSIC  2016-10-21   https://www.jbhifi.com.au/music/browse/pop/divas/320119/                                       
846818      323055      SNDWCD084   Music                Kenya Special: Volume Two       ROCKET LOC  2016-10-21   https://www.jbhifi.com.au/music/browse/african-world-music/kenya-special-volume-two/323055/    
845168      315850      8898535640  Music                Essential Bollywood             SONY MUSIC  2016-10-14   https://www.jbhifi.com.au/music/browse/indian-world-music-soundtrack/essential-bollywood/315850
845175      315854      8898537022  Music                Essential Chinese Pop           SONY MUSIC  2016-10-14   https://www.jbhifi.com.au/music/browse/chinese-pop-world-music-pop/essential-chinese-pop/315854
845183      315886      8898537325  Music                Real... Christmas Crooners- Th  SONY MUSIC  2016-10-14   https://www.jbhifi.com.au/music/browse/christmas/real-christmas-crooners-the/315886/           
845254      315847      5721847     Music                Giggle And Hoot Present: Frigh  UMA SBT     2016-10-14   https://www.jbhifi.com.au/music/browse/childrens/giggle-and-hoot-present-frightful-fun/315847/ 
845256      315839      5373987     Music                Homegrown                       UMA SBT     2016-10-14   https://www.jbhifi.com.au/music/browse/rock-pop/homegrown/315839/                              
844383      315532      8898535600  Music                DECADES OF #1s - 80's           SONY MUSIC  2016-10-07   https://www.jbhifi.com.au/music/browse/pop/decades-of-1s-80s/315532/                           
844388      315630      8887502026  Music                Classic Christmas Country Albu  SONY MUSIC  2016-10-07   https://www.jbhifi.com.au/music/browse/christmas/classic-christmas-country-album-the/315630/   
844389      315626      8887514135  Music                Classic Christmas Album- The    SONY MUSIC  2016-10-07   https://www.jbhifi.com.au/music/browse/christmas/classic-christmas-album-the/315626/           
845074      872525      4814562     Music                Verdi: Requiem (1000 Years Of   UMA SBT     2016-10-07   https://www.jbhifi.com.au/music/browse/classical/verdi-requiem-1000-years-of-classical-music-vo
845075      872512      4814559     Music                Mendelssohn: Violin Concert No  UMA SBT     2016-10-07   https://www.jbhifi.com.au/music/browse/classical/mendelssohn-violin-concert-no-2-1000-years-of-
844106      315546      SJRCD332    Music                Sound Of Young Jamaica- The: M  WARNER/INE  2016-09-30   https://www.jbhifi.com.au/music/browse/reggae-dub/sound-of-young-jamaica-the-more-early-cuts-fr
844107      315534      SJRCD344    Music                Nigeria Soul Fever! Afro Funk-  WARNER/INE  2016-09-30   https://www.jbhifi.com.au/music/browse/soul-disco-funk-world-music/nigeria-soul-fever-afro-funk
840317      982445      8898535156  Music                Get Down- The - Ost (Deluxe Ed  SONY MUSIC  2016-09-30   https://www.jbhifi.com.au/music/browse/soundtrack/get-down-the-ost-deluxe-edition/982445/      
846678      322836      COS018CD    Music                Boogie Breakdown: South Africa  ROCKET LOC  2016-09-30   https://www.jbhifi.com.au/music/browse/disco-soul-african/boogie-breakdown-south-african-synth-
843150      994555      8887519840  Music                Legacy Of... Disco- The         SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/disco-funk-soul/legacy-of-disco-the/994555/             
843203      994559      8887519839  Music                Legacy Of... Electronic Funk-   SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/funk/legacy-of-electronic-funk-the/994559/              
843204      994366      8887519849  Music                Legacy Of... Soul- The          SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/soul/legacy-of-soul-the/994366/                         
843207      994354      8887519845  Music                Legacy Of... Nu Soul- The       SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/soul/legacy-of-nu-soul-the/994354/                      
843208      994563      8887519841  Music                Legacy Of... Funk- The          SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/funk/legacy-of-funk-the/994563/                         
843212      994370      8887519848  Music                Legacy Of... Jazz- The          SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/jazz/legacy-of-jazz-the/994370/                         
843230      994398      8731373     Music                Disney Icon Vol. 1              UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/soundtrack-childrens/disney-icon-vol-1/994398/          
843231      994409      8734617     Music                Disney Icon Vol. 3              UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/soundtrack-childrens/disney-icon-vol-3/994409/          
843232      994419      4814260     Music                Classical Music For Mindfulnes  UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/classical/classical-music-for-mindfulness/994419/       
843235      994404      8732459     Music                Disney Icon Vol. 2              UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/soundtrack-childrens/disney-icon-vol-2/994404/          
843236      994413      8734618     Music                Disney Icon Vol. 4              UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/soundtrack-childrens/disney-icon-vol-4/994413/          
843284      994552      SJRCD335    Music                Cosmic Visions Of A Latin Amer  WARNER/INE  2016-09-23   https://www.jbhifi.com.au/music/browse/psychedelic-experiantal-rock-world-music/cosmic-visions-
840938      988090      8898536934  Music                Dream Lover: The Bobby Darin M  SONY MUSIC  2016-09-23   https://www.jbhifi.com.au/music/browse/soundtrack-musical-cast/dream-lover-the-bobby-darin-musi
842111      994236      BT3127      Music                New Orleans Gumbo - The Absolu  MGM         2016-09-23   https://www.jbhifi.com.au/music/browse/rock-n-roll/new-orleans-gumbo-the-absolutely-essential-c
842128      994264      4825892     Music                From Melba To Sutherland        UMA SBT     2016-09-23   https://www.jbhifi.com.au/music/browse/classical/from-melba-to-sutherland/994264/              
839107      977699      FEST601045  Music                Back On The Street Again: Aust  WARNER      2016-09-16   https://www.jbhifi.com.au/music/Whats-Hot/rock-funk-soul-jazz/back-on-the-street-again-australi
839108      977695      FEST601045  Music                Back On The Street Again: Aust  WARNER      2016-09-16   https://www.jbhifi.com.au/music/browse/rock-funk-soul-jazz/back-on-the-street-again-australian-
841650      988479      5712190     Music                Bridget Jones's Baby - Ost      UMA SBT     2016-09-16   https://www.jbhifi.com.au/music/browse/soundtrack/bridget-joness-baby-ost/988479/              
841065      871722      4825740     Music                Colour Me Classical             UMA SBT     2016-09-09   https://www.jbhifi.com.au/music/browse/classical/colour-me-classical/871722/                   
841732      988467      SJRCD341    Music                Soul Jazz Records Presents: Ni  WARNER/INE  2016-09-09   https://www.jbhifi.com.au/music/browse/world-music/soul-jazz-records-presents-nigeria-fdreedom-
840936      988160      8898535794  Music                Last Night Of The Proms- The:   SONY MUSIC  2016-09-02   https://www.jbhifi.com.au/music/browse/classical/last-night-of-the-proms-the-the-ultimate-colle
851002      332246      ACT9828     Music                Ha Noi Duo                      MGM         2017-01-27   https://www.jbhifi.com.au/music/browse/jazz-world-music/ha-noi-duo/332246/                     
848996      328749      SJR35112    Music                Heavenless / After Christmas (  WARNER/INE  2016-12-09   https://www.jbhifi.com.au/music/Whats-Hot/reggae/heavenless-after-christmas-12in-vinyl/328749/ 
847214      323060      TJCDDVD001  Music                Legend Live- The: Santa Barbar  WARNER      2016-11-25   https://www.jbhifi.com.au/music/browse/reggae/legend-live-the-santa-barbara-county-bowl-novembe
848196      327173      KFR1002     Music                Koola Lobitos 1964-1968 / The   UMA SBT     2016-11-25   https://www.jbhifi.com.au/music/browse/funk-world-music/koola-lobitos-1964-1968-the-69-los-ange
848657      327276      CDCHD1489   Music                En Anglais Et En Americain.     ROCKET LOC  2016-11-25   https://www.jbhifi.com.au/music/browse/french-pop-pop/en-anglais-et-en-americain/327276/       
847274      322993      RRR75       Music                Ngiya awungarra (I Am Here- No  MGM         2016-11-18   https://www.jbhifi.com.au/music/browse/aboriginal-world-music/ngiya-awungarra-i-am-here-now/322
847470      323150      8898538917  Music                E Ipo: The Very Best Of Prince  SONY MUSIC  2016-11-11   https://www.jbhifi.com.au/music/browse/male-vocal-world-music-pop/e-ipo-the-very-best-of-prince
846815      323079      KACA034     Music                Happy Machine                   ROCKET LOC  2016-10-28   https://www.jbhifi.com.au/music/browse/world-music/happy-machine/323079/                       
843106      994418      BELLA570CD  Music                Black Peak                      UMA SBT     2016-10-07   https://www.jbhifi.com.au/music/browse/world-music-alternative/black-peak/994418/              
844017      315606      8898534434  Music                Legalize It (Vinyl) (Reissue)   SONY        2016-09-30   https://www.jbhifi.com.au/music/Whats-Hot/reggae/legalize-it-vinyl-reissue/315606/             
842135      994308      COOKCD644   Music                Ballads Of The Broken Few       UMA SBT     2016-09-16   https://www.jbhifi.com.au/music/browse/celtic-world-music-folk/ballads-of-the-broken-few/994308
841325      988361      5712067     Music                Offered It Up                   UMA SBT     2016-09-09   https://www.jbhifi.com.au/music/browse/reggae/offered-it-up/988361/                            
841885      994139      RGNET1348C  Music                Rough Guide To Cuban Rare- The  ROCKET LOC  2016-09-02   https://www.jbhifi.com.au/music/browse/world-music/rough-guide-to-cuban-rare-the/994139/       
841886      994135      CRZR1003CD  Music                Shango Dance Band               ROCKET LOC  2016-09-02   https://www.jbhifi.com.au/music/browse/african-world-music/shango-dance-band/994135/           
842102      994200      DAP–042C  Music                Nothing More To Say             MGM         2016-09-02   https://www.jbhifi.com.au/music/browse/reggae/nothing-more-to-say/994200/                      
838004      972259      8898533717  Music                Encore un soir                  SONY MUSIC  2016-08-26   https://www.jbhifi.com.au/music/browse/pop-french/encore-un-soir/972259/                       
840705      988137      CAAMA582    Music                Ratja Yaliyali                  ROCKET LOC  2016-08-26   https://www.jbhifi.com.au/music/browse/aboriginal-world-music-folk/ratja-yaliyali/988137/      
838421      977394      8887519727  Music                Celtic Thunder: Legacy Vol 2    SONY MUSIC  2016-08-12   https://www.jbhifi.com.au/music/browse/world-music/celtic-thunder-legacy-vol-2/977394/         
838776      977621      RGNET1347C  Music                Rough Guide To Peru Rare Groov  ROCKET LOC  2016-08-05   https://www.jbhifi.com.au/music/browse/world-music/rough-guide-to-peru-rare-groove-the/977621/ 
836873      971842      ES-1055     Music                Radiodread (Special Edition)    MGM         2016-07-15   https://www.jbhifi.com.au/music/browse/reggae/radiodread-special-edition/971842/               
837260      971855      4812875     Music                Celtic Collection- The          UMA SBT     2016-07-15   https://www.jbhifi.com.au/music/browse/celtic-world-music-classical/celtic-collection-the/97185
836758      971965      TI1011      Music                An Old Man Of The Sea           MGM         2016-07-08   https://www.jbhifi.com.au/music/browse/calypso-reggae-world-music/an-old-man-of-the-sea/971965/
835878      969540      5371372     Music                Musical World Of Frida Kahlo &  UMA SBT     2016-06-24   https://www.jbhifi.com.au/music/browse/jazz-world-music/musical-world-of-frida-kahlo-diego-rive
835889      969544      4796386     Music                Nylipidgi                       UMA SBT     2016-06-24   https://www.jbhifi.com.au/music/browse/jazz-world-music/nylipidgi/969544/                      
835464      958811      8898532226  Music                Ultimate... Brazil              SONY MUSIC  2016-06-17   https://www.jbhifi.com.au/music/browse/latin-world-music/ultimate-brazil/958811/               
835685      969245      ATFA021CD   Music                Wede Harer Guzo                 ROCKET LOC  2016-06-17   https://www.jbhifi.com.au/music/browse/african-world-music/wede-harer-guzo/969245/             
835698      969265      TRUCD324    Music                Quantic Presents: A Flowering   ROCKET LOC  2016-06-17   https://www.jbhifi.com.au/music/browse/jazz-dub/quantic-presents-a-flowering-inferno-1000-watts
834089      958243      DND047      Music                Best Of Poland 2016- The        UMA SBT     2016-06-03   https://www.jbhifi.com.au/music/browse/dance-world-music-polish/best-of-poland-2016-the/958243/
